(1000, 128, 1) (1000, 128)
param count: 26177
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
epoch=3340, train_loss: 0.000, train_l2: 0.338, test_l2: 0.412
epoch=3341, train_loss: 0.000, train_l2: 0.336, test_l2: 0.420
epoch=3342, train_loss: 0.000, train_l2: 0.406, test_l2: 0.471
epoch=3343, train_loss: 0.000, train_l2: 0.308, test_l2: 0.394
epoch=3344, train_loss: 0.000, train_l2: 0.439, test_l2: 0.366
epoch=3345, train_loss: 0.000, train_l2: 0.461, test_l2: 0.602
epoch=3346, train_loss: 0.001, train_l2: 0.589, test_l2: 0.512
epoch=3347, train_loss: 0.000, train_l2: 0.436, test_l2: 0.547
epoch=3348, train_loss: 0.000, train_l2: 0.305, test_l2: 0.319
epoch=3349, train_loss: 0.000, train_l2: 0.254, test_l2: 0.315
epoch=3350, train_loss: 0.001, train_l2: 0.457, test_l2: 0.464
epoch=3351, train_loss: 0.001, train_l2: 0.545, test_l2: 0.394
epoch=3352, train_loss: 0.001, train_l2: 0.476, test_l2: 0.483
epoch=3353, train_loss: 0.000, train_l2: 0.462, test_l2: 0.502
epoch=3354, train_loss: 0.000, train_l2: 0.411, test_l2: 0.520
epoch=3355, train_loss: 0.000, train_l2: 0.443, test_l2: 0.436
epoch=3356, train_loss: 0.001, train_l2: 0.647, test_l2: 0.470
epoch=3357, train_loss: 0.000, train_l2: 0.368, test_l2: 0.414
epoch=3358, train_loss: 0.000, train_l2: 0.437, test_l2: 0.327
epoch=3359, train_loss: 0.001, train_l2: 0.571, test_l2: 0.398
epoch=3360, train_loss: 0.000, train_l2: 0.283, test_l2: 0.360
epoch=3361, train_loss: 0.001, train_l2: 0.484, test_l2: 0.395
epoch=3362, train_loss: 0.000, train_l2: 0.405, test_l2: 0.482
epoch=3363, train_loss: 0.000, train_l2: 0.274, test_l2: 0.349
epoch=3364, train_loss: 0.000, train_l2: 0.417, test_l2: 0.336
epoch=3365, train_loss: 0.000, train_l2: 0.248, test_l2: 0.340
epoch=3366, train_loss: 0.000, train_l2: 0.235, test_l2: 0.339
epoch=3367, train_loss: 0.000, train_l2: 0.452, test_l2: 0.311
epoch=3368, train_loss: 0.000, train_l2: 0.459, test_l2: 0.364
epoch=3369, train_loss: 0.001, train_l2: 0.494, test_l2: 0.478
epoch=3370, train_loss: 0.001, train_l2: 0.764, test_l2: 0.713
epoch=3371, train_loss: 0.001, train_l2: 0.573, test_l2: 0.732
epoch=3372, train_loss: 0.000, train_l2: 0.381, test_l2: 0.497
epoch=3373, train_loss: 0.001, train_l2: 0.708, test_l2: 0.507
epoch=3374, train_loss: 0.001, train_l2: 0.605, test_l2: 0.445
epoch=3375, train_loss: 0.000, train_l2: 0.392, test_l2: 0.314
epoch=3376, train_loss: 0.000, train_l2: 0.427, test_l2: 0.457
epoch=3377, train_loss: 0.000, train_l2: 0.367, test_l2: 0.390
epoch=3378, train_loss: 0.000, train_l2: 0.268, test_l2: 0.338
epoch=3379, train_loss: 0.000, train_l2: 0.279, test_l2: 0.292
epoch=3380, train_loss: 0.000, train_l2: 0.306, test_l2: 0.329
epoch=3381, train_loss: 0.000, train_l2: 0.486, test_l2: 0.393
epoch=3382, train_loss: 0.001, train_l2: 0.520, test_l2: 0.568
epoch=3383, train_loss: 0.001, train_l2: 0.684, test_l2: 0.666
epoch=3384, train_loss: 0.000, train_l2: 0.426, test_l2: 0.499
epoch=3385, train_loss: 0.000, train_l2: 0.503, test_l2: 0.384
epoch=3386, train_loss: 0.000, train_l2: 0.427, test_l2: 0.392
epoch=3387, train_loss: 0.000, train_l2: 0.410, test_l2: 0.325
epoch=3388, train_loss: 0.000, train_l2: 0.395, test_l2: 0.315
epoch=3389, train_loss: 0.000, train_l2: 0.531, test_l2: 0.338
epoch=3390, train_loss: 0.000, train_l2: 0.507, test_l2: 0.324
epoch=3391, train_loss: 0.001, train_l2: 0.518, test_l2: 0.641
epoch=3392, train_loss: 0.000, train_l2: 0.406, test_l2: 0.494
epoch=3393, train_loss: 0.000, train_l2: 0.398, test_l2: 0.452
epoch=3394, train_loss: 0.001, train_l2: 0.859, test_l2: 0.555
epoch=3395, train_loss: 0.001, train_l2: 0.632, test_l2: 0.532
epoch=3396, train_loss: 0.001, train_l2: 0.546, test_l2: 0.673
epoch=3397, train_loss: 0.000, train_l2: 0.379, test_l2: 0.460
epoch=3398, train_loss: 0.000, train_l2: 0.300, test_l2: 0.447
epoch=3399, train_loss: 0.000, train_l2: 0.406, test_l2: 0.441
epoch=3400, train_loss: 0.000, train_l2: 0.350, test_l2: 0.366
epoch=3401, train_loss: 0.000, train_l2: 0.242, test_l2: 0.411
epoch=3402, train_loss: 0.001, train_l2: 0.521, test_l2: 0.455
epoch=3403, train_loss: 0.000, train_l2: 0.451, test_l2: 0.394
epoch=3404, train_loss: 0.000, train_l2: 0.327, test_l2: 0.427
epoch=3405, train_loss: 0.000, train_l2: 0.459, test_l2: 0.352
epoch=3406, train_loss: 0.000, train_l2: 0.327, test_l2: 0.352
epoch=3407, train_loss: 0.000, train_l2: 0.378, test_l2: 0.380
epoch=3408, train_loss: 0.000, train_l2: 0.440, test_l2: 0.318
epoch=3409, train_loss: 0.000, train_l2: 0.364, test_l2: 0.456
epoch=3410, train_loss: 0.001, train_l2: 0.590, test_l2: 0.404
epoch=3411, train_loss: 0.001, train_l2: 0.902, test_l2: 0.500
epoch=3412, train_loss: 0.002, train_l2: 0.885, test_l2: 0.760
epoch=3413, train_loss: 0.001, train_l2: 0.648, test_l2: 0.694
epoch=3414, train_loss: 0.001, train_l2: 0.567, test_l2: 0.514
epoch=3415, train_loss: 0.000, train_l2: 0.432, test_l2: 0.468
epoch=3416, train_loss: 0.000, train_l2: 0.352, test_l2: 0.409
epoch=3417, train_loss: 0.000, train_l2: 0.283, test_l2: 0.357
epoch=3418, train_loss: 0.000, train_l2: 0.269, test_l2: 0.339
epoch=3419, train_loss: 0.000, train_l2: 0.285, test_l2: 0.331
epoch=3420, train_loss: 0.000, train_l2: 0.281, test_l2: 0.303
epoch=3421, train_loss: 0.000, train_l2: 0.443, test_l2: 0.377
epoch=3422, train_loss: 0.000, train_l2: 0.440, test_l2: 0.438
epoch=3423, train_loss: 0.002, train_l2: 0.800, test_l2: 0.683
epoch=3424, train_loss: 0.001, train_l2: 0.657, test_l2: 0.709
epoch=3425, train_loss: 0.001, train_l2: 0.515, test_l2: 0.603
epoch=3426, train_loss: 0.000, train_l2: 0.463, test_l2: 0.478
epoch=3427, train_loss: 0.000, train_l2: 0.261, test_l2: 0.326
epoch=3428, train_loss: 0.000, train_l2: 0.224, test_l2: 0.360
epoch=3429, train_loss: 0.000, train_l2: 0.269, test_l2: 0.338
epoch=3430, train_loss: 0.000, train_l2: 0.340, test_l2: 0.367
epoch=3431, train_loss: 0.000, train_l2: 0.318, test_l2: 0.362
epoch=3432, train_loss: 0.000, train_l2: 0.345, test_l2: 0.361
epoch=3433, train_loss: 0.000, train_l2: 0.323, test_l2: 0.364
epoch=3434, train_loss: 0.001, train_l2: 0.638, test_l2: 0.675
epoch=3435, train_loss: 0.001, train_l2: 0.763, test_l2: 0.824
epoch=3436, train_loss: 0.001, train_l2: 0.637, test_l2: 0.722
epoch=3437, train_loss: 0.000, train_l2: 0.348, test_l2: 0.444
epoch=3438, train_loss: 0.000, train_l2: 0.335, test_l2: 0.458
epoch=3439, train_loss: 0.000, train_l2: 0.443, test_l2: 0.422
epoch=3440, train_loss: 0.000, train_l2: 0.318, test_l2: 0.332
epoch=3441, train_loss: 0.000, train_l2: 0.450, test_l2: 0.475
epoch=3442, train_loss: 0.000, train_l2: 0.436, test_l2: 0.359
epoch=3443, train_loss: 0.001, train_l2: 0.528, test_l2: 0.459
epoch=3444, train_loss: 0.001, train_l2: 0.589, test_l2: 0.628
epoch=3445, train_loss: 0.002, train_l2: 0.831, test_l2: 0.679
epoch=3446, train_loss: 0.001, train_l2: 0.704, test_l2: 0.667
epoch=3447, train_loss: 0.000, train_l2: 0.351, test_l2: 0.518
epoch=3448, train_loss: 0.001, train_l2: 0.614, test_l2: 0.450
epoch=3449, train_loss: 0.000, train_l2: 0.331, test_l2: 0.326
epoch=3450, train_loss: 0.000, train_l2: 0.453, test_l2: 0.316
epoch=3451, train_loss: 0.000, train_l2: 0.342, test_l2: 0.279
epoch=3452, train_loss: 0.000, train_l2: 0.266, test_l2: 0.272
epoch=3453, train_loss: 0.000, train_l2: 0.346, test_l2: 0.289
epoch=3454, train_loss: 0.000, train_l2: 0.301, test_l2: 0.296
epoch=3455, train_loss: 0.000, train_l2: 0.292, test_l2: 0.346
epoch=3456, train_loss: 0.001, train_l2: 0.543, test_l2: 0.418
epoch=3457, train_loss: 0.000, train_l2: 0.429, test_l2: 0.482
epoch=3458, train_loss: 0.002, train_l2: 0.817, test_l2: 0.512
epoch=3459, train_loss: 0.001, train_l2: 0.504, test_l2: 0.603
epoch=3460, train_loss: 0.001, train_l2: 0.594, test_l2: 0.654
epoch=3461, train_loss: 0.001, train_l2: 0.620, test_l2: 0.382
epoch=3462, train_loss: 0.001, train_l2: 0.598, test_l2: 0.478
epoch=3463, train_loss: 0.001, train_l2: 0.612, test_l2: 0.483
epoch=3464, train_loss: 0.000, train_l2: 0.422, test_l2: 0.475
epoch=3465, train_loss: 0.000, train_l2: 0.388, test_l2: 0.493
epoch=3466, train_loss: 0.000, train_l2: 0.281, test_l2: 0.395
epoch=3467, train_loss: 0.000, train_l2: 0.401, test_l2: 0.537
epoch=3468, train_loss: 0.000, train_l2: 0.326, test_l2: 0.427
epoch=3469, train_loss: 0.000, train_l2: 0.379, test_l2: 0.569
epoch=3470, train_loss: 0.000, train_l2: 0.398, test_l2: 0.442
epoch=3471, train_loss: 0.000, train_l2: 0.364, test_l2: 0.515
epoch=3472, train_loss: 0.000, train_l2: 0.384, test_l2: 0.367
epoch=3473, train_loss: 0.000, train_l2: 0.304, test_l2: 0.453
epoch=3474, train_loss: 0.000, train_l2: 0.335, test_l2: 0.292
epoch=3475, train_loss: 0.000, train_l2: 0.254, test_l2: 0.403
epoch=3476, train_loss: 0.000, train_l2: 0.323, test_l2: 0.357
epoch=3477, train_loss: 0.000, train_l2: 0.327, test_l2: 0.333
epoch=3478, train_loss: 0.000, train_l2: 0.261, test_l2: 0.400
epoch=3479, train_loss: 0.000, train_l2: 0.430, test_l2: 0.410
epoch=3480, train_loss: 0.000, train_l2: 0.417, test_l2: 0.531
epoch=3481, train_loss: 0.001, train_l2: 0.814, test_l2: 0.803
epoch=3482, train_loss: 0.003, train_l2: 1.171, test_l2: 1.018
epoch=3483, train_loss: 0.001, train_l2: 0.601, test_l2: 0.527
epoch=3484, train_loss: 0.000, train_l2: 0.383, test_l2: 0.398
epoch=3485, train_loss: 0.000, train_l2: 0.314, test_l2: 0.309
epoch=3486, train_loss: 0.000, train_l2: 0.494, test_l2: 0.331
epoch=3487, train_loss: 0.001, train_l2: 0.640, test_l2: 0.351
epoch=3488, train_loss: 0.000, train_l2: 0.424, test_l2: 0.419
epoch=3489, train_loss: 0.001, train_l2: 0.520, test_l2: 0.366
epoch=3490, train_loss: 0.000, train_l2: 0.494, test_l2: 0.394
epoch=3491, train_loss: 0.000, train_l2: 0.495, test_l2: 0.367
epoch=3492, train_loss: 0.000, train_l2: 0.410, test_l2: 0.342
epoch=3493, train_loss: 0.000, train_l2: 0.397, test_l2: 0.310
epoch=3494, train_loss: 0.000, train_l2: 0.368, test_l2: 0.306
epoch=3495, train_loss: 0.000, train_l2: 0.279, test_l2: 0.293
epoch=3496, train_loss: 0.000, train_l2: 0.414, test_l2: 0.309
epoch=3497, train_loss: 0.000, train_l2: 0.266, test_l2: 0.356
epoch=3498, train_loss: 0.001, train_l2: 0.577, test_l2: 0.498
epoch=3499, train_loss: 0.001, train_l2: 0.705, test_l2: 0.725
epoch=3500, train_loss: 0.002, train_l2: 0.878, test_l2: 0.695
epoch=3501, train_loss: 0.000, train_l2: 0.435, test_l2: 0.467
epoch=3502, train_loss: 0.000, train_l2: 0.337, test_l2: 0.344
epoch=3503, train_loss: 0.000, train_l2: 0.261, test_l2: 0.364
epoch=3504, train_loss: 0.000, train_l2: 0.262, test_l2: 0.339
epoch=3505, train_loss: 0.000, train_l2: 0.279, test_l2: 0.276
epoch=3506, train_loss: 0.000, train_l2: 0.300, test_l2: 0.325
epoch=3507, train_loss: 0.000, train_l2: 0.300, test_l2: 0.370
epoch=3508, train_loss: 0.000, train_l2: 0.401, test_l2: 0.375
epoch=3509, train_loss: 0.001, train_l2: 0.511, test_l2: 0.504
epoch=3510, train_loss: 0.001, train_l2: 0.565, test_l2: 0.535
epoch=3511, train_loss: 0.000, train_l2: 0.448, test_l2: 0.418
epoch=3512, train_loss: 0.000, train_l2: 0.410, test_l2: 0.426
epoch=3513, train_loss: 0.000, train_l2: 0.422, test_l2: 0.299
epoch=3514, train_loss: 0.000, train_l2: 0.531, test_l2: 0.385
epoch=3515, train_loss: 0.001, train_l2: 0.599, test_l2: 0.311
epoch=3516, train_loss: 0.000, train_l2: 0.323, test_l2: 0.380
epoch=3517, train_loss: 0.000, train_l2: 0.376, test_l2: 0.314
epoch=3518, train_loss: 0.000, train_l2: 0.394, test_l2: 0.495
epoch=3519, train_loss: 0.000, train_l2: 0.532, test_l2: 0.526
epoch=3520, train_loss: 0.001, train_l2: 0.571, test_l2: 0.538
epoch=3521, train_loss: 0.000, train_l2: 0.389, test_l2: 0.474
epoch=3522, train_loss: 0.000, train_l2: 0.435, test_l2: 0.409
epoch=3523, train_loss: 0.001, train_l2: 0.720, test_l2: 0.456
epoch=3524, train_loss: 0.000, train_l2: 0.237, test_l2: 0.343
epoch=3525, train_loss: 0.000, train_l2: 0.210, test_l2: 0.275
epoch=3526, train_loss: 0.000, train_l2: 0.298, test_l2: 0.276
epoch=3527, train_loss: 0.001, train_l2: 0.576, test_l2: 0.359
epoch=3528, train_loss: 0.000, train_l2: 0.345, test_l2: 0.386
epoch=3529, train_loss: 0.001, train_l2: 0.635, test_l2: 0.447
epoch=3530, train_loss: 0.000, train_l2: 0.398, test_l2: 0.501
epoch=3531, train_loss: 0.000, train_l2: 0.418, test_l2: 0.349
epoch=3532, train_loss: 0.000, train_l2: 0.345, test_l2: 0.460
epoch=3533, train_loss: 0.000, train_l2: 0.321, test_l2: 0.348
epoch=3534, train_loss: 0.000, train_l2: 0.355, test_l2: 0.307
epoch=3535, train_loss: 0.000, train_l2: 0.282, test_l2: 0.336
epoch=3536, train_loss: 0.000, train_l2: 0.298, test_l2: 0.324
epoch=3537, train_loss: 0.000, train_l2: 0.320, test_l2: 0.344
epoch=3538, train_loss: 0.000, train_l2: 0.378, test_l2: 0.386
epoch=3539, train_loss: 0.000, train_l2: 0.412, test_l2: 0.424
epoch=3540, train_loss: 0.000, train_l2: 0.266, test_l2: 0.330
epoch=3541, train_loss: 0.000, train_l2: 0.377, test_l2: 0.391
epoch=3542, train_loss: 0.000, train_l2: 0.409, test_l2: 0.363
epoch=3543, train_loss: 0.000, train_l2: 0.407, test_l2: 0.427
epoch=3544, train_loss: 0.000, train_l2: 0.438, test_l2: 0.409
epoch=3545, train_loss: 0.000, train_l2: 0.525, test_l2: 0.387
epoch=3546, train_loss: 0.001, train_l2: 0.690, test_l2: 0.386
epoch=3547, train_loss: 0.000, train_l2: 0.568, test_l2: 0.368
epoch=3548, train_loss: 0.000, train_l2: 0.504, test_l2: 0.363
epoch=3549, train_loss: 0.000, train_l2: 0.469, test_l2: 0.337
epoch=3550, train_loss: 0.000, train_l2: 0.329, test_l2: 0.370
epoch=3551, train_loss: 0.001, train_l2: 0.683, test_l2: 0.510
epoch=3552, train_loss: 0.000, train_l2: 0.342, test_l2: 0.431
epoch=3553, train_loss: 0.000, train_l2: 0.414, test_l2: 0.479
epoch=3554, train_loss: 0.000, train_l2: 0.364, test_l2: 0.407
epoch=3555, train_loss: 0.000, train_l2: 0.367, test_l2: 0.402
epoch=3556, train_loss: 0.001, train_l2: 0.456, test_l2: 0.506
epoch=3557, train_loss: 0.000, train_l2: 0.395, test_l2: 0.463
epoch=3558, train_loss: 0.000, train_l2: 0.330, test_l2: 0.360
epoch=3559, train_loss: 0.000, train_l2: 0.339, test_l2: 0.346
epoch=3560, train_loss: 0.000, train_l2: 0.359, test_l2: 0.362
epoch=3561, train_loss: 0.001, train_l2: 0.438, test_l2: 0.444
epoch=3562, train_loss: 0.000, train_l2: 0.363, test_l2: 0.396
epoch=3563, train_loss: 0.000, train_l2: 0.361, test_l2: 0.349
epoch=3564, train_loss: 0.000, train_l2: 0.259, test_l2: 0.288
epoch=3565, train_loss: 0.000, train_l2: 0.209, test_l2: 0.298
epoch=3566, train_loss: 0.000, train_l2: 0.266, test_l2: 0.410
epoch=3567, train_loss: 0.001, train_l2: 0.553, test_l2: 0.434
epoch=3568, train_loss: 0.001, train_l2: 0.529, test_l2: 0.534
epoch=3569, train_loss: 0.001, train_l2: 0.516, test_l2: 0.621
epoch=3570, train_loss: 0.001, train_l2: 0.582, test_l2: 0.426
epoch=3571, train_loss: 0.000, train_l2: 0.462, test_l2: 0.491
epoch=3572, train_loss: 0.000, train_l2: 0.330, test_l2: 0.349
epoch=3573, train_loss: 0.000, train_l2: 0.357, test_l2: 0.389
epoch=3574, train_loss: 0.000, train_l2: 0.366, test_l2: 0.397
epoch=3575, train_loss: 0.000, train_l2: 0.366, test_l2: 0.396
epoch=3576, train_loss: 0.000, train_l2: 0.288, test_l2: 0.349
epoch=3577, train_loss: 0.001, train_l2: 0.507, test_l2: 0.408
epoch=3578, train_loss: 0.000, train_l2: 0.379, test_l2: 0.386
epoch=3579, train_loss: 0.000, train_l2: 0.466, test_l2: 0.443
epoch=3580, train_loss: 0.000, train_l2: 0.430, test_l2: 0.449
epoch=3581, train_loss: 0.000, train_l2: 0.482, test_l2: 0.447
epoch=3582, train_loss: 0.000, train_l2: 0.372, test_l2: 0.443
epoch=3583, train_loss: 0.000, train_l2: 0.441, test_l2: 0.367
epoch=3584, train_loss: 0.000, train_l2: 0.210, test_l2: 0.275
epoch=3585, train_loss: 0.000, train_l2: 0.422, test_l2: 0.381
epoch=3586, train_loss: 0.000, train_l2: 0.478, test_l2: 0.349
epoch=3587, train_loss: 0.000, train_l2: 0.501, test_l2: 0.426
epoch=3588, train_loss: 0.000, train_l2: 0.303, test_l2: 0.400
epoch=3589, train_loss: 0.000, train_l2: 0.321, test_l2: 0.371
epoch=3590, train_loss: 0.000, train_l2: 0.366, test_l2: 0.387
epoch=3591, train_loss: 0.000, train_l2: 0.361, test_l2: 0.383
epoch=3592, train_loss: 0.000, train_l2: 0.324, test_l2: 0.373
epoch=3593, train_loss: 0.000, train_l2: 0.197, test_l2: 0.274
epoch=3594, train_loss: 0.000, train_l2: 0.253, test_l2: 0.248
epoch=3595, train_loss: 0.000, train_l2: 0.414, test_l2: 0.305
epoch=3596, train_loss: 0.001, train_l2: 0.576, test_l2: 0.439
epoch=3597, train_loss: 0.001, train_l2: 0.667, test_l2: 0.624
epoch=3598, train_loss: 0.001, train_l2: 0.647, test_l2: 0.677
epoch=3599, train_loss: 0.001, train_l2: 0.525, test_l2: 0.527
epoch=3600, train_loss: 0.000, train_l2: 0.313, test_l2: 0.403
epoch=3601, train_loss: 0.000, train_l2: 0.317, test_l2: 0.316
epoch=3602, train_loss: 0.000, train_l2: 0.252, test_l2: 0.327
epoch=3603, train_loss: 0.000, train_l2: 0.315, test_l2: 0.351
epoch=3604, train_loss: 0.000, train_l2: 0.247, test_l2: 0.290
epoch=3605, train_loss: 0.000, train_l2: 0.388, test_l2: 0.295
epoch=3606, train_loss: 0.000, train_l2: 0.227, test_l2: 0.257
epoch=3607, train_loss: 0.000, train_l2: 0.237, test_l2: 0.319
epoch=3608, train_loss: 0.000, train_l2: 0.224, test_l2: 0.339
epoch=3609, train_loss: 0.000, train_l2: 0.368, test_l2: 0.418
epoch=3610, train_loss: 0.001, train_l2: 0.522, test_l2: 0.640
epoch=3611, train_loss: 0.001, train_l2: 0.880, test_l2: 0.525
epoch=3612, train_loss: 0.000, train_l2: 0.448, test_l2: 0.490
epoch=3613, train_loss: 0.000, train_l2: 0.350, test_l2: 0.422
epoch=3614, train_loss: 0.000, train_l2: 0.464, test_l2: 0.373
epoch=3615, train_loss: 0.000, train_l2: 0.363, test_l2: 0.372
epoch=3616, train_loss: 0.000, train_l2: 0.268, test_l2: 0.319
epoch=3617, train_loss: 0.000, train_l2: 0.283, test_l2: 0.313
epoch=3618, train_loss: 0.000, train_l2: 0.220, test_l2: 0.267
epoch=3619, train_loss: 0.000, train_l2: 0.229, test_l2: 0.273
epoch=3620, train_loss: 0.000, train_l2: 0.187, test_l2: 0.267
epoch=3621, train_loss: 0.000, train_l2: 0.225, test_l2: 0.277
epoch=3622, train_loss: 0.000, train_l2: 0.305, test_l2: 0.346
epoch=3623, train_loss: 0.001, train_l2: 0.626, test_l2: 0.542
epoch=3624, train_loss: 0.001, train_l2: 0.681, test_l2: 0.716
epoch=3625, train_loss: 0.001, train_l2: 0.479, test_l2: 0.553
epoch=3626, train_loss: 0.000, train_l2: 0.286, test_l2: 0.377
epoch=3627, train_loss: 0.000, train_l2: 0.292, test_l2: 0.334
epoch=3628, train_loss: 0.000, train_l2: 0.270, test_l2: 0.311
epoch=3629, train_loss: 0.000, train_l2: 0.343, test_l2: 0.298
epoch=3630, train_loss: 0.000, train_l2: 0.296, test_l2: 0.333
epoch=3631, train_loss: 0.000, train_l2: 0.340, test_l2: 0.410
epoch=3632, train_loss: 0.000, train_l2: 0.408, test_l2: 0.413
epoch=3633, train_loss: 0.000, train_l2: 0.418, test_l2: 0.441
epoch=3634, train_loss: 0.001, train_l2: 0.578, test_l2: 0.505
epoch=3635, train_loss: 0.001, train_l2: 0.748, test_l2: 0.556
epoch=3636, train_loss: 0.000, train_l2: 0.477, test_l2: 0.520
epoch=3637, train_loss: 0.000, train_l2: 0.322, test_l2: 0.393
epoch=3638, train_loss: 0.000, train_l2: 0.240, test_l2: 0.308
epoch=3639, train_loss: 0.000, train_l2: 0.238, test_l2: 0.319
epoch=3640, train_loss: 0.000, train_l2: 0.213, test_l2: 0.271
epoch=3641, train_loss: 0.000, train_l2: 0.378, test_l2: 0.333
epoch=3642, train_loss: 0.000, train_l2: 0.461, test_l2: 0.434
epoch=3643, train_loss: 0.001, train_l2: 0.484, test_l2: 0.550
epoch=3644, train_loss: 0.000, train_l2: 0.458, test_l2: 0.588
epoch=3645, train_loss: 0.001, train_l2: 0.570, test_l2: 0.510
epoch=3646, train_loss: 0.000, train_l2: 0.455, test_l2: 0.470
epoch=3647, train_loss: 0.000, train_l2: 0.302, test_l2: 0.454
epoch=3648, train_loss: 0.001, train_l2: 0.596, test_l2: 0.407
epoch=3649, train_loss: 0.000, train_l2: 0.288, test_l2: 0.331
epoch=3650, train_loss: 0.000, train_l2: 0.306, test_l2: 0.370
epoch=3651, train_loss: 0.000, train_l2: 0.256, test_l2: 0.271
epoch=3652, train_loss: 0.000, train_l2: 0.255, test_l2: 0.305
epoch=3653, train_loss: 0.000, train_l2: 0.379, test_l2: 0.397
epoch=3654, train_loss: 0.000, train_l2: 0.433, test_l2: 0.418
epoch=3655, train_loss: 0.001, train_l2: 0.652, test_l2: 0.582
epoch=3656, train_loss: 0.001, train_l2: 0.687, test_l2: 0.625
epoch=3657, train_loss: 0.001, train_l2: 0.560, test_l2: 0.630
epoch=3658, train_loss: 0.000, train_l2: 0.472, test_l2: 0.511
epoch=3659, train_loss: 0.000, train_l2: 0.364, test_l2: 0.489
epoch=3660, train_loss: 0.000, train_l2: 0.310, test_l2: 0.409
epoch=3661, train_loss: 0.000, train_l2: 0.246, test_l2: 0.309
epoch=3662, train_loss: 0.000, train_l2: 0.283, test_l2: 0.333
epoch=3663, train_loss: 0.000, train_l2: 0.306, test_l2: 0.304
epoch=3664, train_loss: 0.000, train_l2: 0.196, test_l2: 0.286
epoch=3665, train_loss: 0.000, train_l2: 0.376, test_l2: 0.285
epoch=3666, train_loss: 0.000, train_l2: 0.458, test_l2: 0.341
epoch=3667, train_loss: 0.000, train_l2: 0.425, test_l2: 0.332
epoch=3668, train_loss: 0.000, train_l2: 0.371, test_l2: 0.324
epoch=3669, train_loss: 0.001, train_l2: 0.540, test_l2: 0.420
epoch=3670, train_loss: 0.001, train_l2: 0.633, test_l2: 0.611
epoch=3671, train_loss: 0.000, train_l2: 0.447, test_l2: 0.517
epoch=3672, train_loss: 0.000, train_l2: 0.382, test_l2: 0.434
epoch=3673, train_loss: 0.000, train_l2: 0.301, test_l2: 0.433
epoch=3674, train_loss: 0.000, train_l2: 0.436, test_l2: 0.419
epoch=3675, train_loss: 0.000, train_l2: 0.241, test_l2: 0.312
epoch=3676, train_loss: 0.000, train_l2: 0.347, test_l2: 0.286
epoch=3677, train_loss: 0.000, train_l2: 0.357, test_l2: 0.308
epoch=3678, train_loss: 0.000, train_l2: 0.363, test_l2: 0.285
epoch=3679, train_loss: 0.000, train_l2: 0.378, test_l2: 0.319
epoch=3680, train_loss: 0.000, train_l2: 0.430, test_l2: 0.338
